scorer,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000
bodyparts,haut,haut,haut,milieu,milieu,milieu,bas,bas,bas
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
169,186.49899291992188,226.84130859375,0.9308630228042603,192.0081329345703,272.2713928222656,0.9847924709320068,190.03590393066406,313.7526550292969,0.947655200958252
170,186.4811553955078,224.71749877929688,0.901996910572052,192.5498809814453,269.56927490234375,0.9724665284156799,190.64389038085938,311.02801513671875,0.9664994478225708
171,184.44564819335938,220.9926300048828,0.901509702205658,193.533203125,269.2393493652344,0.9768403768539429,191.47592163085938,309.232421875,0.9771255254745483
172,184.34722900390625,220.03268432617188,0.9087775349617004,194.75503540039062,269.46875,0.9741833209991455,192.38035583496094,307.3849182128906,0.9821194410324097
173,184.80873107910156,219.09791564941406,0.9049509167671204,195.41917419433594,267.25738525390625,0.974266529083252,192.09228515625,305.6125793457031,0.9815614819526672
174,190.69618225097656,220.05966186523438,0.9072535634040833,195.59849548339844,265.845703125,0.9733220338821411,192.7547149658203,304.7119140625,0.9803168773651123
175,191.2910919189453,219.62989807128906,0.9005358815193176,195.74459838867188,266.4341125488281,0.9779222011566162,194.03384399414062,304.3414001464844,0.976574182510376
176,192.51568603515625,218.125,0.9360523223876953,197.65052795410156,265.24786376953125,0.9860255122184753,194.73895263671875,304.0050354003906,0.9722028970718384
177,191.99229431152344,217.2591094970703,0.9232780337333679,197.3350372314453,263.7392272949219,0.9859339594841003,195.46641540527344,301.6404113769531,0.9592992663383484
178,193.10885620117188,213.75843811035156,0.9464073181152344,196.5133514404297,261.60284423828125,0.9899721145629883,195.5244598388672,300.89569091796875,0.942657470703125
179,193.2421875,212.51641845703125,0.9640467166900635,198.5023193359375,259.9073181152344,0.9902878999710083,197.20318603515625,300.0777282714844,0.9473500847816467
180,192.8813934326172,210.45494079589844,0.9655925035476685,198.53993225097656,257.7979736328125,0.9889344573020935,195.73667907714844,299.4073791503906,0.9517879486083984
181,195.60137939453125,209.8498077392578,0.96062833070755,199.1708221435547,256.1707458496094,0.9875116348266602,198.4000244140625,297.0963134765625,0.9388483166694641
182,196.00994873046875,208.93519592285156,0.957489550113678,198.71705627441406,254.58837890625,0.9856796860694885,197.33511352539062,293.9246826171875,0.9690955281257629
183,195.93003845214844,208.53053283691406,0.9543154835700989,199.58486938476562,252.63754272460938,0.9798964262008667,198.04910278320312,291.1643981933594,0.9681260585784912
184,196.10987854003906,206.28451538085938,0.9392974376678467,200.96908569335938,250.56454467773438,0.9740877747535706,200.67364501953125,290.4566650390625,0.9497211575508118
185,195.07937622070312,204.41421508789062,0.932354211807251,201.1087646484375,248.80931091308594,0.9708561897277832,201.50645446777344,288.5651550292969,0.9341445565223694
186,196.5098114013672,202.27325439453125,0.9387587308883667,202.03280639648438,248.92486572265625,0.9653035998344421,201.41354370117188,288.7210998535156,0.9422535300254822
187,199.3820037841797,199.68177795410156,0.9228684902191162,201.91708374023438,244.00376892089844,0.9706320762634277,203.6761016845703,285.7195739746094,0.9450185894966125
188,197.9942626953125,193.48020935058594,0.9506186842918396,201.0578155517578,240.47532653808594,0.9595968723297119,204.08856201171875,284.13818359375,0.9062129259109497
189,197.13375854492188,192.3348388671875,0.9491596221923828,201.84481811523438,238.18711853027344,0.9470950365066528,202.2743682861328,281.575439453125,0.889491081237793
190,197.5441436767578,189.29505920410156,0.9319183230400085,205.86483764648438,239.72586059570312,0.93248450756073,204.2533416748047,276.8711242675781,0.9342333078384399
191,197.87644958496094,188.25596618652344,0.9420843124389648,205.0607147216797,236.65760803222656,0.9324318170547485,204.09664916992188,275.82415771484375,0.9387783408164978
192,200.18531799316406,184.68980407714844,0.9191108345985413,203.4980926513672,232.7163543701172,0.9498313069343567,208.0364532470703,273.224853515625,0.9726213216781616
193,202.08761596679688,185.04443359375,0.9209287166595459,205.052978515625,230.1465606689453,0.9640267491340637,207.6087646484375,272.6147766113281,0.9665136933326721
194,203.61630249023438,182.77810668945312,0.9407066106796265,207.0895233154297,231.36363220214844,0.9700128436088562,210.86630249023438,270.72772216796875,0.966812014579773
195,203.98599243164062,180.40565490722656,0.9350982308387756,207.2423553466797,230.13580322265625,0.9758215546607971,210.29893493652344,269.85211181640625,0.9598408937454224
196,204.47584533691406,179.26785278320312,0.9344269037246704,208.13059997558594,228.11257934570312,0.9813380241394043,209.6141357421875,269.1160888671875,0.9380816221237183
197,204.8494110107422,177.7604217529297,0.9334602952003479,208.2938690185547,227.84854125976562,0.982799768447876,211.081298828125,269.72705078125,0.9437655210494995
198,204.39895629882812,178.5485382080078,0.9250512719154358,208.93663024902344,227.92318725585938,0.984799861907959,210.9544219970703,268.36883544921875,0.9492448568344116
199,204.48291015625,176.76124572753906,0.9200541973114014,209.20831298828125,227.8080596923828,0.9853063821792603,211.2770233154297,269.3364562988281,0.9447565674781799
200,204.82244873046875,176.34024047851562,0.9226734042167664,209.67579650878906,227.12965393066406,0.9868150949478149,212.14488220214844,269.6975402832031,0.9464405179023743
201,205.80905151367188,176.93096923828125,0.9423210620880127,210.11305236816406,227.13217163085938,0.9865564703941345,212.49388122558594,268.7486877441406,0.9464054703712463
202,206.39837646484375,177.8840789794922,0.954007625579834,210.58547973632812,226.19998168945312,0.9878281354904175,212.40444946289062,268.921875,0.9468417763710022
203,205.89051818847656,176.3668975830078,0.9416090846061707,209.9716796875,226.67172241210938,0.9864739179611206,211.88706970214844,269.7004089355469,0.9432495832443237
204,206.08346557617188,176.4261016845703,0.9419496655464172,210.49110412597656,225.8485107421875,0.9878796935081482,211.11013793945312,268.4184265136719,0.9478511810302734
205,206.46067810058594,176.40301513671875,0.9514021873474121,210.55874633789062,225.92520141601562,0.9861099720001221,210.58602905273438,269.09722900390625,0.9482328295707703
206,206.25486755371094,176.49249267578125,0.9435741305351257,210.2940673828125,225.76190185546875,0.9861840605735779,209.80722045898438,268.3502197265625,0.9451769590377808
207,205.16250610351562,176.7852783203125,0.9374437928199768,209.386474609375,225.55311584472656,0.982986569404602,208.10401916503906,268.4618225097656,0.9412379264831543
208,205.01756286621094,177.4918975830078,0.9285460710525513,208.58709716796875,225.8551788330078,0.983343780040741,207.65542602539062,269.2770080566406,0.936697244644165
209,203.81922912597656,177.95327758789062,0.9164351224899292,207.717529296875,225.38967895507812,0.9800040125846863,207.6219940185547,268.6601257324219,0.94318687915802
210,203.91464233398438,178.76979064941406,0.9282424449920654,207.65147399902344,227.7146453857422,0.9803860783576965,207.41549682617188,268.8515625,0.9507725238800049
211,200.95730590820312,177.51220703125,0.9348258972167969,206.15492248535156,227.1947021484375,0.9807511568069458,208.1002655029297,269.0853271484375,0.9556223750114441
212,201.73365783691406,177.66763305664062,0.9291843175888062,205.83973693847656,228.4931182861328,0.9789711236953735,205.58946228027344,269.3594970703125,0.9490018486976624
213,200.86566162109375,179.3723602294922,0.9422879219055176,202.9247283935547,227.0607452392578,0.9707940220832825,204.5365447998047,269.5954284667969,0.9516034722328186
214,200.66770935058594,179.64768981933594,0.9472317695617676,203.02383422851562,227.50308227539062,0.9708974957466125,205.24462890625,269.119140625,0.9497339725494385
215,199.859619140625,178.5450439453125,0.9523200988769531,205.56784057617188,229.60377502441406,0.9760860204696655,204.62002563476562,269.531982421875,0.9493781924247742
216,199.65835571289062,179.12091064453125,0.9496092796325684,204.1031951904297,228.6431121826172,0.9709773063659668,204.3995361328125,269.3880615234375,0.9134957790374756
217,199.35279846191406,179.968505859375,0.9529337286949158,204.33761596679688,228.46646118164062,0.9716812968254089,203.93014526367188,268.922119140625,0.9181980490684509
218,200.08145141601562,181.23611450195312,0.9438253045082092,206.24359130859375,231.1763153076172,0.975129246711731,203.22586059570312,268.9549255371094,0.8905274271965027
219,199.83473205566406,181.9217529296875,0.9455932378768921,206.10519409179688,231.09925842285156,0.9738798141479492,205.21112060546875,269.0963439941406,0.9274919033050537
220,200.19488525390625,180.8021240234375,0.9467772245407104,205.9512176513672,230.73388671875,0.9750426411628723,205.20501708984375,269.5474853515625,0.9311535954475403
221,201.12301635742188,180.82412719726562,0.9394019842147827,204.3665771484375,227.65505981445312,0.968665599822998,205.59869384765625,269.290771484375,0.9252129793167114
222,200.78948974609375,180.9726104736328,0.9441349506378174,204.1624755859375,227.96539306640625,0.9708922505378723,205.54168701171875,269.419921875,0.92160964012146
223,200.96395874023438,180.17323303222656,0.945970892906189,204.03221130371094,227.97518920898438,0.9722697138786316,205.32916259765625,270.1168518066406,0.9428569674491882
224,200.75111389160156,179.94686889648438,0.9454239010810852,204.53387451171875,227.83689880371094,0.9715971946716309,205.02145385742188,269.7213439941406,0.9279958009719849
225,200.65602111816406,179.07679748535156,0.9424501061439514,204.19906616210938,227.99786376953125,0.9706506133079529,205.4332733154297,271.2884521484375,0.9401040077209473
226,200.43905639648438,179.480224609375,0.9443292617797852,204.5446319580078,227.889404296875,0.9689944386482239,205.32073974609375,270.0829162597656,0.9397571682929993
227,200.73651123046875,179.73451232910156,0.9438081383705139,205.50802612304688,229.97877502441406,0.9753217697143555,205.4347381591797,270.5166015625,0.9345296025276184
228,201.17251586914062,177.77670288085938,0.9388599991798401,205.13800048828125,229.00665283203125,0.9739739894866943,205.95132446289062,268.8798522949219,0.9359650015830994
229,200.42239379882812,178.25816345214844,0.9492426514625549,205.07945251464844,230.55914306640625,0.9725232124328613,206.43887329101562,269.1394958496094,0.9520126581192017
230,199.4055633544922,177.4091339111328,0.9564428329467773,205.01748657226562,229.30914306640625,0.9705513119697571,206.99693298339844,268.755859375,0.9594219326972961
231,199.08628845214844,177.13352966308594,0.9611807465553284,204.7034912109375,229.32037353515625,0.9660220742225647,206.11788940429688,268.5601806640625,0.9442539811134338
232,199.6438751220703,177.69027709960938,0.95611971616745,202.81312561035156,227.3826904296875,0.9668933153152466,206.3848876953125,268.3001403808594,0.9301482439041138
233,199.81077575683594,177.93630981445312,0.9550660848617554,205.26052856445312,230.23300170898438,0.969569742679596,206.16783142089844,268.9063415527344,0.9240446090698242
234,199.3203125,178.37425231933594,0.9578568935394287,202.44873046875,227.43167114257812,0.968521773815155,204.46014404296875,268.64141845703125,0.9025272130966187
235,199.55950927734375,178.30575561523438,0.9555478096008301,202.73580932617188,228.17532348632812,0.9677414298057556,205.5535125732422,269.88348388671875,0.9344987869262695
236,200.99053955078125,179.54872131347656,0.9441363215446472,203.58749389648438,228.4741668701172,0.9690294861793518,204.9993438720703,271.5180358886719,0.9432383179664612
237,200.33956909179688,179.61749267578125,0.9446970224380493,203.7866973876953,228.58319091796875,0.9696307182312012,204.09481811523438,272.1075134277344,0.9423569440841675
238,200.4768524169922,179.19357299804688,0.9433302879333496,203.43394470214844,228.48370361328125,0.9692599773406982,205.24427795410156,271.7052307128906,0.9494183659553528
239,200.4512939453125,179.08059692382812,0.9426175355911255,203.82334899902344,228.50967407226562,0.9705576300621033,205.46441650390625,271.46856689453125,0.9523712396621704
240,200.49057006835938,181.82127380371094,0.9421883225440979,206.40512084960938,231.5696258544922,0.9711635708808899,205.73422241210938,271.9098815917969,0.9597376585006714
241,201.68727111816406,183.77247619628906,0.9380239844322205,206.28668212890625,228.41635131835938,0.970952033996582,206.4788360595703,270.8082580566406,0.9557231068611145
242,201.72743225097656,184.1545867919922,0.9373227953910828,205.51394653320312,228.2013702392578,0.9694415926933289,205.58901977539062,270.9940185546875,0.950145423412323
243,199.91200256347656,181.5868682861328,0.946625292301178,206.014892578125,230.6485595703125,0.9762227535247803,204.7573699951172,271.5707092285156,0.953031063079834
244,202.4025421142578,183.9095916748047,0.9453071355819702,206.93618774414062,231.13311767578125,0.9770071506500244,205.24102783203125,271.7477722167969,0.9560884237289429
245,203.4696502685547,182.82420349121094,0.9428033828735352,207.19778442382812,231.14476013183594,0.976015031337738,206.28257751464844,271.4327087402344,0.9609752893447876
246,200.63394165039062,181.08790588378906,0.9432804584503174,205.8434600830078,230.83607482910156,0.9692660570144653,207.1649932861328,271.06219482421875,0.9624040126800537
247,203.02760314941406,184.43753051757812,0.9416287541389465,206.58152770996094,231.7713623046875,0.9682801365852356,205.22613525390625,271.55029296875,0.9576303362846375
248,203.54946899414062,183.51467895507812,0.9425334334373474,207.05484008789062,232.0990447998047,0.9671149253845215,204.9536895751953,272.5010070800781,0.9579795002937317
249,204.31053161621094,183.34072875976562,0.9441319704055786,206.56309509277344,229.59764099121094,0.967260479927063,203.5961151123047,272.4561462402344,0.9480262994766235
250,203.43650817871094,182.85662841796875,0.9390848278999329,206.69688415527344,231.19224548339844,0.968438982963562,204.52171325683594,272.13201904296875,0.9604257345199585
251,203.5172882080078,183.01040649414062,0.9391779899597168,206.59072875976562,231.4121856689453,0.9692493677139282,204.45065307617188,271.99444580078125,0.958011269569397
252,201.96246337890625,183.956787109375,0.9356299042701721,207.3212432861328,232.5306396484375,0.9706547260284424,207.0099639892578,271.61505126953125,0.9669865369796753
253,202.88063049316406,183.96240234375,0.9368467330932617,205.5853729248047,231.21778869628906,0.9629970788955688,207.15179443359375,271.9926452636719,0.962455153465271
254,202.10194396972656,184.52120971679688,0.9306882619857788,205.30838012695312,230.7091064453125,0.9623122811317444,205.26612854003906,272.5413513183594,0.9518316984176636
255,201.0234375,182.72288513183594,0.9291967749595642,203.6508331298828,231.49227905273438,0.9632018804550171,204.4302520751953,273.423583984375,0.9545558094978333
256,200.1233673095703,185.71531677246094,0.9210799932479858,204.0936737060547,232.4086456298828,0.9567436575889587,203.75135803222656,273.1204833984375,0.9374203085899353
257,200.1504669189453,184.64990234375,0.9301886558532715,203.3793182373047,232.9408416748047,0.9492355585098267,201.3262939453125,276.52301025390625,0.9392223358154297
258,198.9694366455078,187.19618225097656,0.9468702077865601,204.4993438720703,236.87637329101562,0.9321362972259521,200.974609375,278.1581726074219,0.9329651594161987
259,197.66905212402344,189.83929443359375,0.9336290955543518,203.9192657470703,235.7890167236328,0.934050440788269,201.6632537841797,277.86334228515625,0.9349339604377747
260,196.92298889160156,191.11407470703125,0.9482171535491943,202.1605987548828,237.8338165283203,0.9497281908988953,201.0491943359375,280.00787353515625,0.9186369776725769
261,197.12432861328125,193.30528259277344,0.9602460861206055,201.92819213867188,239.520751953125,0.948492705821991,201.00929260253906,280.7991027832031,0.9102982878684998
262,197.0703125,193.72523498535156,0.9600515365600586,200.78515625,240.56979370117188,0.9784736037254333,198.53570556640625,281.28411865234375,0.9309349060058594
263,196.60055541992188,194.75048828125,0.9611091613769531,200.82220458984375,240.99620056152344,0.978744626045227,200.73748779296875,282.4935607910156,0.9226592779159546
264,194.1652374267578,197.13650512695312,0.9657917022705078,200.5620574951172,244.51156616210938,0.9858387112617493,201.82508850097656,283.3203125,0.9156198501586914
265,195.57986450195312,198.92062377929688,0.9520519971847534,199.30899047851562,246.7611083984375,0.9864130020141602,200.5164794921875,285.4123840332031,0.9331105947494507
266,192.614501953125,201.83856201171875,0.9243519902229309,198.24957275390625,248.1907196044922,0.9845617413520813,199.85043334960938,286.38818359375,0.9502153992652893
267,192.38174438476562,205.4877471923828,0.9272271394729614,197.30264282226562,250.57684326171875,0.9828689098358154,196.16885375976562,286.943359375,0.9659071564674377
268,191.40565490722656,206.6759033203125,0.9020700454711914,195.84396362304688,252.77536010742188,0.9851476550102234,196.66346740722656,290.5192565917969,0.9787038564682007
269,191.72666931152344,208.70416259765625,0.9440034031867981,195.11260986328125,255.14889526367188,0.9825232028961182,194.53799438476562,292.38275146484375,0.9759028553962708
270,189.73675537109375,210.5495147705078,0.9437981247901917,193.57424926757812,254.3572540283203,0.9863496422767639,192.3085479736328,293.0064392089844,0.973159670829773
271,189.1167755126953,213.64306640625,0.9434362649917603,192.42074584960938,256.95037841796875,0.9881263971328735,193.19302368164062,299.0970764160156,0.9448050260543823
272,186.86830139160156,214.84486389160156,0.9342500567436218,191.54782104492188,259.6022033691406,0.9873278737068176,193.47305297851562,299.3207092285156,0.9357970356941223
273,183.3470916748047,213.3834228515625,0.9345369935035706,189.25344848632812,261.92169189453125,0.9773539900779724,188.16946411132812,302.1612854003906,0.9371734857559204
274,181.94859313964844,216.70663452148438,0.9252544045448303,186.9775848388672,263.5287170410156,0.9621272087097168,187.1385498046875,304.3448486328125,0.9477997422218323
275,180.40829467773438,219.18995666503906,0.9400405883789062,187.4601287841797,266.68768310546875,0.9491127729415894,185.74853515625,306.0543518066406,0.9445570111274719
276,180.27346801757812,222.09202575683594,0.9565339088439941,185.30831909179688,269.9020080566406,0.9728922843933105,183.17149353027344,309.5029602050781,0.9578181505203247
277,178.3538055419922,224.17190551757812,0.9685895442962646,184.20538330078125,273.2074279785156,0.9798141121864319,181.6152801513672,313.69500732421875,0.9431174397468567
278,177.0376739501953,226.23776245117188,0.9707990884780884,183.57127380371094,275.1683044433594,0.9870393872261047,181.66021728515625,313.6627502441406,0.9417722821235657
279,175.53871154785156,227.05642700195312,0.9680995941162109,182.47174072265625,276.2687072753906,0.9883648157119751,181.25613403320312,314.6991882324219,0.9430320858955383
280,175.46788024902344,226.39675903320312,0.9663501977920532,182.1964874267578,277.4501953125,0.9878233671188354,179.33372497558594,316.55584716796875,0.9372813105583191
281,175.3271484375,228.11705017089844,0.9608607292175293,180.8153839111328,278.56671142578125,0.9881436228752136,179.07830810546875,319.5170593261719,0.9761210680007935
282,175.23391723632812,228.6398468017578,0.9456871151924133,181.06515502929688,280.0862731933594,0.9853717684745789,178.63946533203125,319.6003112792969,0.9824056029319763
283,171.2036895751953,232.60137939453125,0.9237843155860901,180.69619750976562,281.2021179199219,0.9825619459152222,176.9429931640625,320.1856384277344,0.9805354475975037
284,171.57618713378906,233.39419555664062,0.9212481379508972,179.21188354492188,282.0374450683594,0.9798105955123901,175.80172729492188,320.9667663574219,0.9816510677337646
285,171.51687622070312,232.8306121826172,0.9320147633552551,178.96180725097656,282.3451232910156,0.976074755191803,175.77056884765625,321.6319580078125,0.9835501909255981
286,171.69586181640625,233.48590087890625,0.9205684065818787,179.0664520263672,282.61822509765625,0.9791594743728638,175.5805206298828,320.4290466308594,0.9788778424263
287,175.18931579589844,233.05142211914062,0.937868058681488,178.81251525878906,280.48455810546875,0.9844921827316284,174.32553100585938,321.1023254394531,0.9780586957931519
288,172.7120361328125,230.46083068847656,0.9347671866416931,179.24342346191406,279.6152648925781,0.9881131052970886,175.37867736816406,320.6104431152344,0.9793552756309509
289,173.7986602783203,230.2139434814453,0.9364104270935059,178.3367462158203,279.7178649902344,0.987149715423584,173.57943725585938,321.3951110839844,0.9803850650787354
290,173.739990234375,231.1902618408203,0.9367080926895142,178.99549865722656,279.1698913574219,0.9883697032928467,175.16217041015625,321.2068176269531,0.9826322793960571
291,173.49693298339844,230.0460968017578,0.9289801120758057,179.4222869873047,278.5885009765625,0.987691342830658,176.1390838623047,321.06903076171875,0.9805895090103149
292,172.9724578857422,229.6593475341797,0.9322607517242432,179.32791137695312,278.4375,0.9889201521873474,175.2504425048828,320.69659423828125,0.9825473427772522
293,175.204833984375,228.52340698242188,0.9459778666496277,179.35687255859375,278.5373840332031,0.990116536617279,175.12551879882812,320.75006103515625,0.9796009659767151
294,174.747802734375,228.43905639648438,0.9411073923110962,180.1326446533203,279.239501953125,0.9887181520462036,175.25257873535156,320.640625,0.9823676347732544
295,175.72042846679688,228.54818725585938,0.9548932313919067,181.4611358642578,278.3478698730469,0.9904223680496216,177.0861053466797,320.48638916015625,0.9838000535964966
296,175.26602172851562,229.22409057617188,0.9528751969337463,181.8717498779297,279.2613525390625,0.9886999726295471,176.14996337890625,320.2835998535156,0.9816024899482727
297,175.54843139648438,229.9343719482422,0.9542218446731567,182.00592041015625,278.64727783203125,0.9896454811096191,178.59262084960938,319.79534912109375,0.9815546870231628
298,176.19580078125,229.3432159423828,0.9638104438781738,183.38929748535156,280.0298156738281,0.9870856404304504,178.2698974609375,319.3875427246094,0.9826604723930359
299,177.12301635742188,229.82437133789062,0.9685195088386536,183.27175903320312,279.2106018066406,0.9876205325126648,178.74610900878906,319.1086120605469,0.9796764850616455
300,177.07754516601562,227.99771118164062,0.9709764122962952,182.49046325683594,279.5802307128906,0.98807293176651,177.14540100097656,318.9300537109375,0.9823322892189026
301,177.24127197265625,228.02198791503906,0.9732640981674194,183.38320922851562,278.91497802734375,0.9888482093811035,178.91624450683594,318.597900390625,0.9786472320556641
302,177.8721923828125,227.75723266601562,0.9755033850669861,184.0519256591797,279.3348388671875,0.9862977266311646,178.04286193847656,317.8202209472656,0.9818545579910278
303,177.81956481933594,228.14500427246094,0.9774665236473083,184.512939453125,278.9087219238281,0.9864077568054199,179.62330627441406,317.4680480957031,0.9730786085128784
304,178.4337921142578,227.097900390625,0.9769724607467651,186.052734375,279.74505615234375,0.9825279116630554,180.98446655273438,318.2971496582031,0.97116619348526
305,178.6085205078125,228.89976501464844,0.9715476036071777,185.98170471191406,278.8094482421875,0.9823466539382935,181.45225524902344,318.6533508300781,0.9722920060157776
306,180.77761840820312,228.00978088378906,0.9653016924858093,187.41737365722656,279.6341552734375,0.9746734499931335,183.0497589111328,317.51507568359375,0.9500283598899841
307,180.23318481445312,227.30691528320312,0.9724570512771606,187.75335693359375,278.2819519042969,0.9719199538230896,183.7218017578125,318.09210205078125,0.9329994916915894
308,181.6069793701172,227.14512634277344,0.9628812670707703,187.2698211669922,276.94158935546875,0.9699334502220154,184.19566345214844,318.0542297363281,0.9257311224937439
309,183.59075927734375,225.97146606445312,0.9487485289573669,189.00970458984375,277.800048828125,0.9728819131851196,187.04583740234375,318.9862060546875,0.9321870803833008
310,184.29055786132812,225.64488220214844,0.9415249824523926,190.01622009277344,277.4639587402344,0.9781930446624756,189.75282287597656,319.15753173828125,0.9637947082519531
311,187.71510314941406,227.875,0.9396058917045593,190.90182495117188,276.06103515625,0.9865326881408691,189.46722412109375,317.6791076660156,0.9309409856796265
312,187.12496948242188,228.7563018798828,0.9398807883262634,191.5992889404297,276.6481018066406,0.9865195751190186,189.5018310546875,318.8282470703125,0.9521143436431885
313,190.1246795654297,227.86935424804688,0.9422965049743652,193.27931213378906,274.9344177246094,0.9900333285331726,190.38873291015625,317.8747863769531,0.9360475540161133
314,191.27828979492188,227.51573181152344,0.9432451128959656,194.21792602539062,273.99774169921875,0.989071249961853,191.63291931152344,317.5751647949219,0.9405806660652161
315,191.28543090820312,226.9307861328125,0.9411493539810181,195.73605346679688,273.2485656738281,0.9893860816955566,191.8360137939453,316.71875,0.9449677467346191
316,192.28952026367188,226.2124786376953,0.9532231688499451,197.0173797607422,271.4776306152344,0.9839795827865601,192.4209442138672,314.0675964355469,0.9468191266059875
317,193.17918395996094,225.767578125,0.9577516913414001,197.84837341308594,270.6862487792969,0.9836797118186951,192.71742248535156,314.99737548828125,0.947009801864624
318,194.05303955078125,224.82736206054688,0.9637463092803955,198.2504425048828,271.5152893066406,0.9843934178352356,191.55332946777344,312.6829528808594,0.9545446634292603
319,194.3666229248047,224.91275024414062,0.9665960669517517,200.2545623779297,270.6358337402344,0.979152262210846,195.0553741455078,310.85260009765625,0.9642470479011536
320,195.006103515625,222.8666534423828,0.9541946649551392,199.8329620361328,270.1361389160156,0.9741446375846863,195.39309692382812,309.73138427734375,0.9679821729660034
321,196.39170837402344,222.49142456054688,0.9545556306838989,203.28744506835938,269.2980041503906,0.9637542963027954,198.44822692871094,307.1609802246094,0.9636074900627136
322,197.37387084960938,222.32725524902344,0.9455054998397827,202.93524169921875,269.00244140625,0.9637252688407898,198.96347045898438,308.07452392578125,0.9679888486862183
323,196.98605346679688,221.09597778320312,0.9362471699714661,203.92990112304688,268.4278564453125,0.956230103969574,199.29327392578125,306.4239196777344,0.9608666300773621
324,197.92910766601562,221.36373901367188,0.9305797815322876,204.3314971923828,268.4392395019531,0.9504570960998535,198.70477294921875,308.2149658203125,0.9540855288505554
325,198.26927185058594,221.47317504882812,0.9368962049484253,204.73757934570312,270.1685485839844,0.93768310546875,200.79791259765625,307.7455139160156,0.9473800659179688
326,198.77029418945312,219.5281982421875,0.9253569841384888,205.9473114013672,269.5704345703125,0.9567383527755737,202.99522399902344,307.17913818359375,0.9523656368255615
327,199.21315002441406,219.6807403564453,0.91976398229599,205.58078002929688,267.7591552734375,0.9458661675453186,203.10769653320312,306.4583435058594,0.9560852646827698
328,199.63565063476562,218.04202270507812,0.9145921468734741,206.58938598632812,266.46728515625,0.9502124786376953,202.9722137451172,305.9477844238281,0.964131772518158
329,200.62185668945312,216.8731231689453,0.8972824811935425,207.42088317871094,265.6795654296875,0.9645136594772339,204.42221069335938,305.7391357421875,0.9713979363441467
330,202.6680145263672,215.9759979248047,0.9081991910934448,207.80323791503906,264.8647155761719,0.9728729724884033,205.0387420654297,303.92694091796875,0.972292959690094
331,202.63194274902344,215.04058837890625,0.9225897789001465,208.4347381591797,262.4974060058594,0.9875054359436035,206.92869567871094,302.42132568359375,0.9671652317047119
332,203.35777282714844,214.0308837890625,0.9281236529350281,208.45106506347656,261.42010498046875,0.9878323078155518,207.26722717285156,301.6373291015625,0.9646424651145935
333,203.09385681152344,213.00259399414062,0.9292407035827637,209.90501403808594,259.1571350097656,0.9914445281028748,210.21923828125,300.6427001953125,0.940911591053009
334,204.4670867919922,210.65322875976562,0.9279823899269104,210.0826873779297,258.3517150878906,0.9915158748626709,209.83370971679688,300.34228515625,0.9415676593780518
335,202.80422973632812,212.89834594726562,0.9284723997116089,209.5056610107422,256.4549255371094,0.990532398223877,209.13204956054688,298.8335266113281,0.9379751086235046
336,203.8509521484375,211.26202392578125,0.9137654304504395,210.5252227783203,255.01345825195312,0.9888038039207458,210.1487274169922,297.7221374511719,0.9448540806770325
337,206.51161193847656,209.22219848632812,0.9352397918701172,210.47689819335938,254.5091552734375,0.9856905341148376,208.75048828125,296.3572998046875,0.9453171491622925
338,206.9013214111328,207.81509399414062,0.9316287636756897,210.84486389160156,255.10592651367188,0.9783937335014343,211.7527618408203,294.3464660644531,0.9651216864585876
339,207.61900329589844,208.21014404296875,0.9245011210441589,211.5314178466797,253.916748046875,0.9817318320274353,212.2064666748047,292.64605712890625,0.9726668000221252
340,207.87820434570312,206.3069305419922,0.9183831214904785,210.68470764160156,252.08299255371094,0.9795181155204773,211.40162658691406,291.0334777832031,0.9751834273338318
341,209.221923828125,204.7248077392578,0.933022677898407,210.17315673828125,249.96707153320312,0.9758278131484985,212.10105895996094,287.90460205078125,0.9677151441574097
342,207.30894470214844,201.67030334472656,0.9213014245033264,210.5426788330078,248.09463500976562,0.9872881174087524,212.26437377929688,286.5276184082031,0.9670630097389221
343,208.8323516845703,198.16015625,0.922474205493927,209.75978088378906,246.03671264648438,0.9868927597999573,210.791748046875,284.7513427734375,0.9546858668327332
344,209.11033630371094,196.86207580566406,0.9399785995483398,210.14178466796875,243.9447021484375,0.9888943433761597,212.0873565673828,285.15667724609375,0.9493804574012756
345,207.50289916992188,196.60919189453125,0.9280331134796143,210.1327667236328,242.98916625976562,0.9916096329689026,212.7674560546875,284.5718994140625,0.9499521851539612
346,205.8928680419922,194.33221435546875,0.9127432703971863,209.7212677001953,241.00277709960938,0.9894524812698364,212.15074157714844,282.58026123046875,0.944624125957489
347,207.95074462890625,192.73155212402344,0.9290870428085327,208.745849609375,237.91552734375,0.9765006303787231,209.1898193359375,279.1642761230469,0.9570534825325012
